code_commune,nom_commune,code_departement,prix_moyen,nb_ventes
40273,Saint-Martin-de-Seignanx,40,4837.68098987213,67
40274,Saint-Martin-d'Oney,40,1740.6000159652997,24
40275,Saint-Maurice-sur-Adour,40,2074.8311239683576,10
40276,Saint-Michel-Escalus,40,4617.679190115972,7
40277,Saint-Pandelon,40,2396.5191349568804,10
40278,Saint-Paul-en-Born,40,2695.248085331957,23
40279,Saint-Paul-lès-Dax,40,2908.8362266045106,282
40280,Saint-Perdon,40,2361.3318893678083,26
40281,Saint-Pierre-du-Mont,40,2529.679370128977,180
40282,Saint-Sever,40,2314.081336362842,119
40283,Saint-Vincent-de-Paul,40,2885.2834745707914,46
40284,Saint-Vincent-de-Tyrosse,40,4543.084706764895,148
40285,Saint-Yaguen,40,1760.5478601240827,11
40286,Samadet,40,1702.0559120682276,7
40287,Sanguinet,40,3715.5499242192286,66
40288,Sarbazan,40,1686.5441490079152,15
40291,Saubion,40,5344.273347037767,20
40292,Saubrigues,40,5321.995938545605,24
40293,Saubusse,40,3367.885684856196,28
40294,Saugnac-et-Cambran,40,1844.7259578044966,26
40295,Saugnacq-et-Muret,40,2186.7210301390664,23
40296,Seignosse,40,7524.15633716696,187
40300,Seyresse,40,3116.487345177309,20
40303,Solférino,40,3169.510530204795,9
40304,Soorts-Hossegor,40,11096.273908300936,130
40306,Sorde-l'Abbaye,40,2456.841788306384,8
40307,Sore,40,3378.621902014701,26
40308,Sort-en-Chalosse,40,2645.442916954095,20
40309,Souprosse,40,2117.0133202085217,18
40310,Soustons,40,4613.262791734719,185
40311,Taller,40,2810.9522234609394,9
40312,Tarnos,40,4473.705039492881,123
40313,Tartas,40,2094.353976142094,80
40314,Tercis-les-Bains,40,2392.3475570085443,18
40315,Téthieu,40,2383.5129299117516,8
40316,Tilh,40,1579.9218218036997,10
40317,Tosse,40,5272.181103166938,60
40318,Toulouzette,40,2124.396532806671,7
40319,Trensacq,40,2082.771958162438,7
40320,Uchacq-et-Parentis,40,1792.3780001716248,10
40323,Vert,40,1659.4270606982473,6
40324,Vicq-d'Auribat,40,10461.988592755602,6
40325,Vielle-Tursan,40,1564.0841606693086,7
40326,Vielle-Saint-Girons,40,4824.065319360909,55
40328,Vieux-Boucau-les-Bains,40,5859.580629151309,83
40329,Le Vignau,40,2021.576760677746,7
40331,Villeneuve-de-Marsan,40,2208.7694225028276,52
40332,Ychoux,40,3188.4952410289457,34
40333,Ygos-Saint-Saturnin,40,2054.3329233126565,11
41002,Angé,41,6602.892103358786,30
41003,Areines,41,1521.8771555185267,7
41004,Artins,41,988.7982245473597,10
41007,Authon,41,2008.2968017687326,12
41008,Avaray,41,2397.775028967934,14
41010,Azé,41,2090.458791750196,14
41016,Billy,41,1691.4767666186135,18
41017,Binas,41,1536.6035853594362,13
41018,Blois,41,2616.302742498749,880
41020,Bonneveau,41,1042.25583806018,15
41025,Bracieux,41,2714.145410840836,29
41029,Candé-sur-Beuvron,41,3701.237197013648,16
41030,Cellé,41,1670.5232129350761,8
41031,Cellettes,41,2586.4456418124046,41
41032,Chailles,41,2107.0842978571736,37
41035,Champigny-en-Beauce,41,1830.1025451717326,11
41036,Chaon,41,1820.4476304203577,11
41039,La Chapelle-Saint-Martin-en-Plaine,41,1702.864241701451,8
41040,La Chapelle-Vendômoise,41,2061.3711803454603,6
41042,Châteauvieux,41,1077.4840512446115,6
41043,Châtillon-sur-Cher,41,1434.1873922273057,37
41044,Châtres-sur-Cher,41,1170.7400667888994,23
41045,Chaumont-sur-Loire,41,1663.4141478868344,17
41046,Chaumont-sur-Tharonne,41,3700.4275016565052,20
41047,La Chaussée-Saint-Victor,41,2782.21456788392,65
41049,Chémery,41,1776.6052482116525,16
41050,Cheverny,41,3429.128684244211,17
41051,Chissay-en-Touraine,41,1872.3768529495248,32
41052,Chitenay,41,2088.761951198895,28
41053,Choue,41,3377.033803897002,11
41054,Choussy,41,1308.8282383893145,6
41055,Valloire-sur-Cisse,41,1786.9203475541442,39
41059,Le Controis-en-Sologne,41,1928.0375784628923,134
41060,Cormenon,41,1031.8769220185707,6
41061,Cormeray,41,1722.3562621608355,14
41062,Couddes,41,1952.7741850363334,10
41063,Couffy,41,1843.9465237475297,16
41065,Coulommiers-la-Tour,41,1682.342899909501,11
41066,Courbouzon,41,1852.1900458216248,6
41067,Cour-Cheverny,41,2128.6936753185387,49
41068,Courmemin,41,5164.922986340212,19
41069,Cour-sur-Loire,41,1681.4101964981899,6
41070,Vallée-de-Ronsard,41,1144.9273068003533,16
41071,Crouy-sur-Cosson,41,3765.44804374425,13
41073,Danzé,41,1721.3446959136431,13
41074,Dhuizon,41,1594.5060900372118,23
41075,Droué,41,999.1843838806676,9
41078,Épuisay,41,2304.9094290398034,14
41079,Les Essarts,41,1445.9810239885428,7
41080,Faverolles-sur-Cher,41,1567.9918764941447,15
41083,La Ferté-Beauharnais,41,1288.8230493384015,8
41084,La Ferté-Imbault,41,1473.3806033615872,16
41085,La Ferté-Saint-Cyr,41,3673.1069170004675,50
41086,Fontaines-en-Sologne,41,2094.310507973705,11
41087,Fontaine-les-Coteaux,41,1128.46650492209,14
41089,La Fontenelle,41,1016.8958721590301,6
41090,Fortan,41,1139.03158770825,13
41091,Fossé,41,2959.3233170248877,13
41094,Fresnes,41,2173.0974445376105,38
41095,Fréteval,41,1643.333618714513,27
41096,Le Gault-du-Perche,41,1257.5261159701975,7
41097,Gièvres,41,1538.1818457397212,65
41099,Gy-en-Sologne,41,1982.1463938776997,16
41100,Les Hayes,41,1125.4020126569146,6
41101,Herbault,41,1430.8720526310085,19
41104,Huisseau-sur-Cosson,41,2263.1936819649804,34
41105,Josnes,41,1751.6472401384149,23
41106,Lamotte-Beuvron,41,4025.79048374113,106
41107,Lancé,41,1162.671665833805,11
41109,Landes-le-Gaulois,41,3678.356756570859,18
41110,Langon-sur-Cher,41,1400.5247916028009,16
41114,Lestiou,41,2149.531563503442,6
41118,Loreux,41,4088.5917018180176,6
41120,Lunay,41,1559.6450947672956,25
41123,Marchenoir,41,1189.1955915959295,6
41125,Marcilly-en-Gault,41,1407.235846485253,19
41126,Mareuil-sur-Cher,41,1754.212969253989,27
41127,La Marolle-en-Sologne,41,1829.2820608567279,6
41128,Marolles,41,2079.9288966019735,13
41129,Maslives,41,1876.7614697632628,6
41130,Maves,41,1356.0525901432845,6
41131,Mazangé,41,1768.4458759954969,13
41132,Méhers,41,2119.5470025929794,6
41135,Mennetou-sur-Cher,41,1035.967785682917,24
41136,Mer,41,1845.7790470435361,91
41137,Mesland,41,1538.5796666630692,7
41139,Meusnes,41,1426.2604060278334,23
41140,Millançay,41,6189.585113038074,40
41142,Valencisse,41,1883.7962385579997,39
41143,Mondoubleau,41,3772.6001487730978,24
41144,Monteaux,41,2848.243272197702,15
41145,Monthou-sur-Bièvre,41,1878.7430194843816,12
41146,Monthou-sur-Cher,41,1359.1804655528906,16
41147,Les Montils,41,1885.8476867658853,36
41148,Montlivault,41,3358.1010524812204,10
41149,Montoire-sur-le-Loir,41,1696.2542690821704,68
41150,Mont-près-Chambord,41,2196.201714107482,36
41151,Montrichard Val de Cher,41,1857.2332729979937,84
41152,Montrieux-en-Sologne,41,2302.7322948220344,14
41154,Morée,41,1399.7782869590994,20
41155,Muides-sur-Loire,41,1856.9901014772895,20
41156,Mulsans,41,1517.646381595119,8
41157,Mur-de-Sologne,41,2384.276072318376,25
41158,Naveil,41,2148.323745278723,40
41159,Neung-sur-Beuvron,41,2586.4671212719873,11
41160,Neuvy,41,2042.917720727577,6
41161,Nouan-le-Fuzelier,41,2523.5960378983505,38
41164,Noyers-sur-Cher,41,1520.7181897760092,74
41166,Oisly,41,1559.3671902673211,9
41167,Veuzain-sur-Loire,41,2554.5105651744616,64
41171,Oucques La Nouvelle,41,2001.3724521931726,23
41173,Beauce la Romaine,41,1530.9612889194507,59
41175,Pezou,41,1928.510410100947,29
41176,Pierrefitte-sur-Sauldre,41,4060.2429017570134,22
41177,Le Plessis-Dorin,41,2188.471375657752,12
41180,Pontlevoy,41,2179.2360129194353,23
41181,Pouillé,41,2591.6924144446907,25
41184,Prunay-Cassereau,41,1103.6264950951745,9
41185,Pruniers-en-Sologne,41,2007.6093357429752,46
41187,Renay,41,1551.243000438136,7
41192,Les Roches-l'Évêque,41,1539.6687852147727,8
41194,Romorantin-Lanthenay,41,2280.357090320092,541
41198,Saint-Aignan,41,1667.3612850393083,65
41199,Saint-Amand-Longpré,41,1658.3422049831736,11
41203,Saint-Bohaire,41,1515.890308377993,7
41204,Saint-Claude-de-Diray,41,2118.7602621094256,26
41206,Saint-Denis-sur-Loire,41,3966.743480687241,19
41207,Saint-Dyé-sur-Loire,41,1701.4562257563712,16
41209,Saint-Firmin-des-Prés,41,1435.9125841512046,20
41211,Saint-Georges-sur-Cher,41,2199.471387742129,70
41212,Saint-Gervais-la-Forêt,41,2278.658198596968,45
41214,Saint-Hilaire-la-Gravelle,41,1173.391634487,15
41216,Saint-Jean-Froidmentel,41,1035.2355262601027,7
41217,Saint-Julien-de-Chédon,41,1914.340059362005,20
41218,Saint-Julien-sur-Cher,41,1692.7351016459006,26
41219,Saint-Laurent-des-Bois,41,1353.8744500313642,16
41220,Saint-Laurent-Nouan,41,4346.243992739047,78
41221,Saint-Léonard-en-Beauce,41,1373.6322796540849,7
41223,Saint-Lubin-en-Vergonnois,41,1840.6717105737287,12
41225,Saint-Martin-des-Bois,41,1092.0925719476443,6
41226,Saint-Ouen,41,2486.8595969139087,51
41228,Saint-Rimay,41,1091.2223916171308,8
41229,Saint-Romain-sur-Cher,41,1936.174110031138,24
41230,Saint-Sulpice-de-Pommeray,41,1880.1471820829522,13
41231,Saint-Viâtre,41,2783.2069633899796,38
41232,Salbris,41,1327.0848089407891,72
41233,Sambin,41,1080.9644628815286,8
41235,Sargé-sur-Braye,41,1619.9865822125432,14
41237,Sassay,41,1687.7898882064787,20
41238,Savigny-sur-Braye,41,1349.0783596268948,43
41239,Seigy,41,1527.1269846836333,26
41241,Selles-Saint-Denis,41,3036.306334589136,30
41242,Selles-sur-Cher,41,1424.4862166496196,95
41243,Selommes,41,1447.8143946523394,11
41246,Seur,41,1741.7278536873746,10
41247,Soings-en-Sologne,41,2026.5552126985795,39
41248,Couëtron-au-Perche,41,3768.474965224898,26
41249,Souesmes,41,1335.6080939692774,16
41251,Souvigny-en-Sologne,41,1850.322911489208,7
41252,Suèvres,41,1527.6920871060108,14
41255,Ternay,41,1164.496437005325,10
41256,Theillay,41,7848.00276869219,39
41258,Thésée,41,2232.2882803870193,28
41259,Thoré-la-Rochette,41,2175.602109103794,12
41260,Thoury,41,5213.460350158878,15
41262,Tour-en-Sologne,41,1996.7028670884845,13
41265,Troo,41,1670.1417228253652,16
41267,Vallières-les-Grandes,41,1673.0136974405755,15
41269,Vendôme,41,3446.8499123439406,304
41271,Vernou-en-Sologne,41,2320.088171745705,19
41273,Vievy-le-Rayé,41,1291.1003671573524,7
41274,Villavard,41,1189.3175735950044,6
41275,La Ville-aux-Clercs,41,1653.4880525966892,8
41276,Villebarou,41,2997.3019467137087,23
41278,Villechauve,41,1414.9636613386615,10
41279,Villedieu-le-Château,41,1200.1720669537387,11
41280,Villefranche-sur-Cher,41,1177.7413842963392,62
41281,Villefrancœur,41,3900.4192246264984,7
41282,Villeherviers,41,3352.5925925925926,6
41285,Villeny,41,1566.8257110546956,9
41287,Villerable,41,1601.8360447136306,10
41288,Villerbon,41,2166.0808007455726,13
41294,Villiers-sur-Loir,41,2005.1398746943105,16
41295,Vineuil,41,2354.8503751126023,110
41296,Vouzon,41,6055.678931665344,14
41297,Yvoy-le-Marron,41,2832.8211021744532,10
42001,Aboën,42,1568.7174000131645,6
42003,Ambierle,42,2005.653983785373,31
42005,Andrézieux-Bouthéon,42,2810.6042633112693,141
42006,Apinac,42,1661.1605918087398,9
42009,Arthun,42,1406.023066235268,13
42010,Aveizieux,42,2703.389873946101,20
42011,Balbigny,42,2669.514193034242,49
42012,Bard,42,2493.1134289090664,9
42013,Bellegarde-en-Forez,42,2360.623755917856,34
42014,Belleroche,42,1583.9570751436327,14
42015,Belmont-de-la-Loire,42,2632.089869117476,25
42016,La Bénisson-Dieu,42,2002.0731054432279,10
42017,Le Bessat,42,2127.055785871158,16
42019,Boën-sur-Lignon,42,2645.6821933004185,73
42020,Boisset-lès-Montrond,42,2257.6900729684958,18
42021,Boisset-Saint-Priest,42,2917.2766229530876,16
42022,Bonson,42,2719.406787540285,51
42023,Bourg-Argental,42,2639.858314607377,67
42026,Briennon,42,1989.6266887019078,34
42027,Bully,42,890.4210788233676,6
42028,Burdignes,42,2043.8069377037928,12
42029,Bussières,42,1715.7596978307286,24
42030,Bussy-Albieux,42,1933.1772289300354,8
42032,Cellieu,42,2285.336291665745,14
42033,Le Cergne,42,915.9190124795439,9
42036,Chagnon,42,3663.350477028664,9
42038,Chalain-le-Comtal,42,2725.07549026385,14
42039,Chalmazel-Jeansagnière,42,1072.7719335950342,16
42041,Chambéon,42,1850.6930363747135,10
42042,Chambles,42,2505.4689246577227,14
42043,Chambœuf,42,2847.638738356359,12
42044,Le Chambon-Feugerolles,42,2090.1317882428416,114
42046,Champdieu,42,2150.5187423941015,32
42047,Champoly,42,1227.976856666115,12
42048,Chandon,42,1886.8694796891552,16
42049,Changy,42,1726.7075497616324,12
42052,Charlieu,42,3054.8649663181513,103
42053,Châteauneuf,42,2892.725328210005,12
42056,Chavanay,42,2742.0467347730337,47
42059,Chazelles-sur-Lyon,42,2272.7611975015,74
42060,Chenereilles,42,2602.0625842319746,12
42062,Chevrières,42,2545.378557983752,12
42064,Chuyer,42,3015.873691572161,10
42065,Civens,42,2015.2254388801844,14
42068,Combre,42,2251.825529542921,6
42069,Commelle-Vernay,42,2127.310059286674,37
42070,Cordelle,42,2211.886320770785,20
42071,Le Coteau,42,1851.5620255005363,173
42073,Cottance,42,1825.0299249107748,13
42074,Coutouvre,42,2069.6540943252376,14
42075,Craintilleux,42,2445.5436377622723,15
42076,Cremeaux,42,1220.3860488938094,9
42078,Le Crozet,42,1324.1798267957208,6
42079,Cuinzier,42,1623.0291337187969,10
42081,Cuzieu,42,3064.2373469582626,22
42085,Doizieux,42,2719.475894826406,7
42086,Écoche,42,2030.1875595086617,13
42087,Écotay-l'Olme,42,2719.5281449126273,24
42088,Épercieux-Saint-Paul,42,2332.328048754051,15
42089,Essertines-en-Châtelneuf,42,2369.1096772625647,9
42090,Essertines-en-Donzy,42,1628.6537554499364,11
42091,Estivareilles,42,2034.0988835022722,9
42092,L'Étrat,42,2631.0186425885136,43
42093,Farnay,42,3185.679277054255,17
42094,Feurs,42,2553.0915719040495,130
42095,Firminy,42,2214.7510387077787,253
42096,Fontanès,42,2067.9450472047897,13
42097,La Fouillouse,42,2670.5652397007257,63
42098,Fourneaux,42,1801.4598129645503,16
42099,Fraisses,42,2101.21932243334,28
42103,La Grand-Croix,42,2754.8935428070276,70
42104,La Gresle,42,1496.002516781395,17
42108,L'Hôpital-le-Grand,42,2785.123692949816,18
42110,L'Horme,42,2497.6548961770923,61
42115,Jonzieux,42,1912.6523483280503,20
42118,Lay,42,1427.7602358941047,14
42119,Leigneux,42,1611.9716890252605,7
42120,Lentigny,42,2310.8170731389228,33
42122,Lézigneux,42,2063.1650637303696,12
42123,Lorette,42,3614.417099458712,80
42126,Luriecq,42,2772.649190306817,30
42127,Mably,42,1865.0752259415087,95
42129,Maclas,42,8151.291566979348,27
42134,Marcilly-le-Châtel,42,2625.8950147995974,26
42135,Marclopt,42,3358.9508867864897,9
42136,Marcoux,42,1757.1604238529137,8
42137,Margerie-Chantagret,42,2141.620759778671,11
42138,Maringes,42,2409.219954094881,13
42139,Marlhes,42,1805.7650570412518,14
42140,Marols,42,2951.9441053515525,12
42145,Montagny,42,1565.7373771656744,25
42147,Montbrison,42,2508.264905191041,284
42148,Montchal,42,1348.7302680847517,7
42149,Montrond-les-Bains,42,3495.56256783669,97
42150,Montverdun,42,2884.6988089011184,23
42151,Mornand-en-Forez,42,1800.6468943787274,7
42152,Nandax,42,2104.655068894881,8
42154,Néronde,42,1658.6955195519554,10
42155,Nervieux,42,1764.7392637752075,16
42156,Neulise,42,1717.2099546405288,22
42157,Noailly,42,2019.3172652776311,12
42158,Les Noës,42,1407.9330734105895,8
42159,Noirétable,42,2254.2442122130806,27
42161,Notre-Dame-de-Boisset,42,2928.360389610389,6
42162,Ouches,42,2020.1438333923654,12
42163,La Pacaudière,42,2496.0816968931535,33
42165,Panissières,42,1921.7712158889615,62
42166,Parigny,42,2113.309686020586,9
42168,Pélussin,42,2194.458658957316,55
42169,Périgneux,42,2304.8369175620746,20
42170,Perreux,42,3454.290899008308,28
42172,Planfoy,42,3373.7746429685203,21
42174,Poncins,42,2461.4520166636385,17
42175,Pouilly-lès-Feurs,42,1751.1313060603889,12
42176,Pouilly-les-Nonains,42,2259.533798061171,34
42177,Pouilly-sous-Charlieu,42,1666.8848371475658,51
42178,Pradines,42,1943.451135159589,9
42179,Pralong,42,1981.810056122102,9
42180,Précieux,42,2323.456224928713,11
42181,Régny,42,1234.5004825059477,20
42182,Renaison,42,2243.9037144443946,60
42183,La Ricamarie,42,2250.858610760662,117
42184,Riorges,42,2505.541651991856,248
42186,Rive-de-Gier,42,3065.3315339035826,201
42187,Roanne,42,2491.799474155453,919
42189,Roche-la-Molière,42,3721.3075734896743,163
42191,Roisey,42,2742.498427566531,14
42192,Rozier-Côtes-d'Aurec,42,1757.4929274751917,7
42193,Rozier-en-Donzy,42,2049.6745520290274,18
42194,Sail-les-Bains,42,1336.7039083181244,8
42195,Sail-sous-Couzan,42,1248.4989389472478,24
42197,Sainte-Agathe-la-Bouteresse,42,1854.308551353611,14
42198,Saint-Alban-les-Eaux,42,2712.9956426712747,22
42199,Saint-André-d'Apchon,42,2302.6825880051883,30
42200,Saint-André-le-Puy,42,2688.0109669070293,17
42201,Saint-Appolinard,42,2144.3821850820964,8
42204,Saint-Bonnet-le-Château,42,2276.879072667346,34
42206,Saint-Bonnet-les-Oules,42,2663.1286872609658,16
42207,Saint-Chamond,42,2440.922145110624,520
42208,Saint-Christo-en-Jarez,42,2207.836120208905,8
42209,Sainte-Colombe-sur-Gand,42,2082.7017536519093,8
42211,Saint-Cyprien,42,2599.7746790163824,28
42212,Saint-Cyr-de-Favières,42,2402.087476248671,14
42214,Saint-Cyr-les-Vignes,42,2365.946696800362,15
42215,Saint-Denis-de-Cabanne,42,2361.8337941904097,29
42217,Saint-Didier-sur-Rochefort,42,1442.0173735049448,6
42218,Saint-Étienne,42,2826.0760967180345,3957
42219,Saint-Étienne-le-Molard,42,2087.9072583260745,16
42220,Saint-Forgeux-Lespinasse,42,1981.4066078434853,6
42221,Sainte-Foy-Saint-Sulpice,42,1708.379803390582,6
42222,Saint-Galmier,42,2652.050867025969,58
42223,Saint-Genest-Lerpt,42,2907.6635730655585,82
42224,Saint-Genest-Malifaux,42,3995.295823932417,39
42225,Genilac,42,7699.804041989466,56
42227,Saint-Georges-en-Couzan,42,1111.9463407874575,8
42228,Saint-Georges-Haute-Ville,42,2506.754226792568,22
42230,Saint-Germain-Laval,42,1773.5357443064931,42
42231,Saint-Germain-Lespinasse,42,1626.5944025755095,11
42232,Saint-Haon-le-Châtel,42,1805.8275662460821,7
42233,Saint-Haon-le-Vieux,42,1314.6248606889992,9
42234,Saint-Héand,42,3158.020782548606,67
42235,Saint-Hilaire-Cusson-la-Valmitte,42,1890.0463284864993,6
42237,Saint-Jean-Bonnefonds,42,2296.2017173863833,56
42238,Saint-Jean-la-Vêtre,42,1184.8522886901703,6
42239,Saint-Jean-Saint-Maurice-sur-Loire,42,3151.1079218834375,20
42240,Saint-Jean-Soleymieux,42,2230.9485187703417,13
42241,Saint-Jodard,42,1802.5110361475604,10
42242,Saint-Joseph,42,3336.8277617401577,21
42246,Saint-Julien-Molin-Molette,42,1729.1500857358376,12
42248,Saint-Just-en-Chevalet,42,1588.3763527549258,19
42249,Saint-Just-la-Pendue,42,1651.320239520771,20
42252,Saint-Laurent-Rochefort,42,1885.2513227513227,6
42253,Saint-Léger-sur-Roanne,42,2374.069049847973,31
42254,Saint-Marcel-de-Félines,42,2049.5738965099968,7
42255,Saint-Marcel-d'Urfé,42,1287.4938770148717,7
42256,Saint-Marcellin-en-Forez,42,2453.435146141933,68
42257,Saint-Martin-d'Estréaux,42,1259.0197393240262,18
42259,Saint-Martin-la-Plaine,42,3047.8574902904134,47
42260,Saint-Martin-la-Sauveté,42,2141.868566216392,7
42261,Saint-Martin-Lestra,42,2428.616024946584,15
42262,Saint-Maurice-en-Gourgois,42,2786.621616784441,24
42264,Saint-Médard-en-Forez,42,2471.6184142013253,14
42265,Saint-Michel-sur-Rhône,42,3039.4139686192143,14
42266,Saint-Nizier-de-Fornas,42,1612.743484982699,14
42267,Saint-Nizier-sous-Charlieu,42,2359.632985113096,45
42268,Vézelin-sur-Loire,42,3350.864523051646,11
42270,Saint-Paul-en-Cornillon,42,2510.157094076298,29
42271,Saint-Paul-en-Jarez,42,2842.1138235709545,57
42272,Saint-Pierre-de-Bœuf,42,2229.933022935423,25
42275,Saint-Priest-en-Jarez,42,2607.2294513048396,108
42276,Saint-Priest-la-Prugne,42,1042.7108242244315,8
42277,Saint-Priest-la-Roche,42,1879.1485188108684,9
42279,Saint-Just-Saint-Rambert,42,3625.6473424789615,218
42283,Saint-Romain-en-Jarez,42,2027.5936722274353,15
42284,Saint-Romain-la-Motte,42,2031.56897030547,18
42285,Saint-Romain-le-Puy,42,2519.745217145069,49
42286,Saint-Romain-les-Atheux,42,2179.549314999282,11
42287,Saint-Sauveur-en-Rue,42,1847.094550638625,13
42289,Saint-Symphorien-de-Lay,42,1673.093505091999,15
42290,Saint-Thomas-la-Garde,42,1904.5940350288179,7
42293,Saint-Victor-sur-Rhins,42,2281.0031874606766,25
42294,Saint-Vincent-de-Boisset,42,2058.6980397479547,23
42296,Salt-en-Donzy,42,2356.1076071474586,8
42299,Savigneux,42,2353.9864926963483,41
42300,Sevelinges,42,1729.5734882470144,7
42301,Soleymieux,42,1752.0340293748989,12
42302,Sorbiers,42,2768.677898766695,101
42303,Souternon,42,1680.0759253312738,9
42304,Sury-le-Comtal,42,2452.255027743323,98
42305,La Talaudière,42,2971.4370367258903,90
42306,Tarentaise,42,3105.2861418624816,6
42307,Tartaras,42,3156.338531248854,6
42308,La Terrasse-sur-Dorlay,42,2025.1180582806046,11
42311,La Tour-en-Jarez,42,3114.188011567759,17
42312,La Tourette,42,2736.583371768012,12
42313,Trelins,42,2221.9748822605966,10
42315,Unias,42,2110.814852726007,7
42316,Unieux,42,2323.156103684858,110
42318,Usson-en-Forez,42,2561.4233709381588,33
42320,Valfleury,42,2408.0583406246183,12
42322,La Valla-en-Gier,42,1844.1367077094753,19
42323,Veauche,42,3343.6480945336125,135
42324,Veauchette,42,2982.7144320176576,11
42326,Véranne,42,3463.104948015952,14
42327,Vérin,42,3298.8814950240057,20
42328,Verrières-en-Forez,42,6496.475542032782,13
42330,Villars,42,1818.5418457414341,103
42331,Villemontais,42,1660.9557706401722,12
42332,Villerest,42,2285.9807238876156,91
42334,Violay,42,2055.5689771971947,22
42338,Vougy,42,1729.8440927463118,18
43001,Agnat,43,1200.917441386718,7
43002,Aiguilhe,43,2461.6324337780825,19
43003,Allègre,43,1225.832833628998,17
43004,Alleyrac,43,2102.603800140746,7
43007,Araules,43,1701.1808521429925,9
43010,Arsac-en-Velay,43,1601.9182555543825,9
43012,Aurec-sur-Loire,43,2364.152510863424,90
43018,Bains,43,1641.5542672778627,15
43020,Bas-en-Basset,43,2655.9975043385057,90
43021,Beaulieu,43,1642.5387280338769,7
43024,Beaux,43,2796.998572452741,17
43025,Beauzac,43,2026.9032751140246,66
43026,Bellevue-la-Montagne,43,1213.666364663705,7
43032,Blavozy,43,2185.106528951557,13
43033,Blesle,43,2094.824294425808,13
43038,Bournoncle-Saint-Pierre,43,1641.800393178289,18
43039,Le Brignon,43,1523.7896663261831,8
43040,Brioude,43,1930.393837914924,102
43041,Brives-Charensac,43,2883.0896877291866,75
43042,Cayres,43,1438.5690167967348,14
43043,Céaux-d'Allègre,43,1178.9930864922817,10
43045,Ceyssac,43,2636.467171717172,11
43046,Chadrac,43,2154.989039334554,23
43048,La Chaise-Dieu,43,1903.8607987194473,12
43049,Chamalières-sur-Loire,43,1744.382566250774,19
43051,Le Chambon-sur-Lignon,43,2378.085705440291,86
43053,Champclause,43,2238.7048341132627,10
43056,Chanteuges,43,1517.6414521151362,11
43058,La Chapelle-d'Aurec,43,2113.219098266989,10
43062,Chaspuzac,43,1680.3994189245263,11
43067,Chavaniac-Lafayette,43,1550.918044688231,7
43070,Chilhac,43,1136.4808362369338,6
43071,Chomelix,43,1398.01452020202,8
43073,Cistrières,43,1225.0598296796209,8
43074,Cohade,43,1487.8445492209717,13
43077,Costaros,43,1836.1618260990867,18
43078,Coubon,43,1926.8917298262554,31
43080,Craponne-sur-Arzon,43,1263.2027695538702,39
43084,Cussac-sur-Loire,43,1761.272179671246,10
43087,Dunières,43,2487.727494922825,57
43088,Espalem,43,1760.703081232493,7
43089,Espaly-Saint-Marcel,43,3860.553176484064,86
43092,Fay-sur-Lignon,43,1375.0910548401562,11
43093,Félines,43,1331.2003968253969,6
43097,Freycenet-la-Cuche,43,1867.4265568296285,7
43099,Frugerès-les-Mines,43,1394.0408905343609,11
43102,Grazac,43,2220.5672157884364,20
43104,Grèzes,43,1214.404761904762,6
43111,Landos,43,1044.6499599358974,8
43112,Langeac,43,1575.7862755431877,70
43113,Lantriac,43,1780.5036379932533,19
43114,Lapte,43,1754.2671819231794,20
43115,Laussonne,43,2000.7914349733749,18
43118,Lavoûte-Chilhac,43,986.4947166234958,8
43119,Lavoûte-sur-Loire,43,1540.383349270923,12
43120,Lempdes-sur-Allagnon,43,1998.3219791412878,24
43124,Loudes,43,1441.4147655265376,9
43126,Malrevers,43,2703.071804713028,11
43127,Malvalette,43,2050.1260256704763,13
43130,Mazet-Saint-Voy,43,2434.0494482251897,22
43132,Mazeyrat-d'Allier,43,1671.8716738710598,15
43135,Le Monastier-sur-Gazeille,43,1407.4407202370494,33
43136,Monistrol-d'Allier,43,1039.501047467839,10
43137,Monistrol-sur-Loire,43,2855.5630470569326,124
43138,Monlet,43,2246.2424516908213,6
43141,Montfaucon-en-Velay,43,2015.9890762835457,28
43142,Montregard,43,2118.9924397852787,8
43147,Paulhac,43,1395.5119565781745,6
43148,Paulhaguet,43,1335.6463258411256,12
43150,Le Pertuis,43,1915.7047980331513,7
43152,Polignac,43,2024.5120327139068,32
43153,Pont-Salomon,43,1922.474455251906,31
43154,Pradelles,43,1301.5548306329981,16
43155,Prades,43,1595.9291259575502,6
43156,Présailles,43,1660.9128083830333,14
43157,Le Puy-en-Velay,43,2972.6122682242785,498
43158,Queyrières,43,2236.8229497918333,10
43159,Raucoules,43,2010.6138023433548,14
43162,Retournac,43,1684.1300524328103,55
43163,Riotord,43,1531.218210423855,13
43164,Roche-en-Régnier,43,2360.803867030636,9
43165,Rosières,43,1531.057518552173,23
43166,Saint-André-de-Chalencon,43,1551.9785801893202,6
43172,Saint-Bonnet-le-Froid,43,3182.985825526383,10
43174,Saint-Christophe-sur-Dolaison,43,1371.0643491123215,11
43177,Saint-Didier-en-Velay,43,2436.1945249591827,66
43181,Saint-Étienne-Lardeyrol,43,1596.5504556817632,8
43184,Saint-Ferréol-d'Auroure,43,2696.313393951585,25
43185,Sainte-Florine,43,1743.6191229737283,61
43186,Saint-Front,43,1952.2717750237566,10
43188,Saint-Georges-d'Aurac,43,1835.2100638093732,10
43190,Saint-Germain-Laprade,43,2100.0448493533136,22
